"","sub","item","boundaryN","wordN","word","trial_type"
"1208",3,91,5,7,"ve","exp_2"
"1209",3,91,5,8,"yiyememi?ti.","exp_2"
"1210",3,152,3,1,"Bug?n","exp_2"
"1211",3,152,3,2,"k?pe?im","exp_2"
"1212",3,152,3,3,"a??","exp_2"
"1213",3,152,3,4,"oldu","exp_2"
"1214",3,152,3,5,"o","exp_2"
"1215",3,152,3,6,"y?zden","exp_2"
"1216",3,152,3,7,"ate?i","exp_2"
"1217",3,152,3,8,"var","exp_2"
"1218",3,152,3,9,"ve","exp_2"
"1219",3,152,3,10,"halsiz.","exp_2"
"1220",3,100,5,1,"?pe","exp_2"
"1221",3,100,5,2,"ast???m","exp_2"
"1222",3,100,5,3,"?ama??rlar","exp_2"
"1223",3,100,5,4,"so?uktan","exp_2"
"1224",3,100,5,5,"buz","exp_2"
"1225",3,100,5,6,"tutmu?","exp_2"
"1226",3,100,5,7,"bu","exp_2"
"1227",3,100,5,8,"sebeple","exp_2"
"1228",3,100,5,9,"onlara","exp_2"
"1229",3,100,5,10,"dokunamad?m.","exp_2"
"1230",3,140,8,1,"Ay?e","exp_2"
"1231",3,140,8,2,"kendimi","exp_2"
"1232",3,140,8,3,"korumak","exp_2"
"1233",3,140,8,4,"i?in","exp_2"
"1234",3,140,8,5,"yapt???m","exp_2"
"1235",3,140,8,6,"konu?ma","exp_2"
"1236",3,140,8,7,"kar??s?nda","exp_2"
"1237",3,140,8,8,"pes","exp_2"
"1238",3,140,8,9,"etti","exp_2"
"1239",3,140,8,10,"ve","exp_2"
"1240",3,140,8,11,"beni","exp_2"
"1241",3,140,8,12,"affetti.","exp_2"
"1242",3,106,5,1,"T?rkiye'den","exp_2"
"1243",3,106,5,2,"k?pe?imi","exp_2"
"1244",3,106,5,3,"getiremedi?im","exp_2"
"1245",3,106,5,4,"i?in","exp_2"
"1246",3,106,5,5,"?ok","exp_2"
"1247",3,106,5,6,"?zg?n?m","exp_2"
"1248",3,106,5,7,"ve","exp_2"
"1249",3,106,5,8,"bu","exp_2"
"1250",3,106,5,9,"durum","exp_2"
"1251",3,106,5,10,"beni","exp_2"
"1252",3,106,5,11,"?ok","exp_2"
"1253",3,106,5,12,"mutsuz","exp_2"
"1254",3,106,5,13,"ediyor.","exp_2"
"1255",3,154,7,1,"Arkada??m?n","exp_2"
"1256",3,154,7,2,"do?um","exp_2"
"1257",3,154,7,3,"g?n?","exp_2"
"1258",3,154,7,4,"i?in","exp_2"
"1259",3,154,7,5,"yirmi","exp_2"
"1260",3,154,7,6,"tane","exp_2"
"1261",3,154,7,7,"mum","exp_2"
"1262",3,154,7,8,"ald?m","exp_2"
"1263",3,154,7,9,"ve","exp_2"
"1264",3,154,7,10,"hepsini","exp_2"
"1265",3,154,7,11,"pastaya","exp_2"
"1266",3,154,7,12,"diktim.","exp_2"
"1267",3,97,5,1,"Amerikaya","exp_2"
"1268",3,97,5,2,"gidebilmek","exp_2"
"1269",3,97,5,3,"i?in","exp_2"
"1270",3,97,5,4,"?zel","exp_2"
"1271",3,97,5,5,"jet","exp_2"
"1272",3,97,5,6,"kiralam??t?","exp_2"
"1273",3,97,5,7,"ama","exp_2"
"1274",3,97,5,8,"jetin","exp_2"
"1275",3,97,5,9,"pilotu","exp_2"
"1276",3,97,5,10,"ge?","exp_2"
"1277",3,97,5,11,"kalm??t?.","exp_2"
"1278",3,113,4,1,"Son","exp_2"
"1279",3,113,4,2,"??kartt???","exp_2"
"1280",3,113,4,3,"?ark?y?","exp_2"
"1281",3,113,4,4,"hi?","exp_2"
"1282",3,113,4,5,"be?enmedi","exp_2"
"1283",3,113,4,6,"ama","exp_2"
"1284",3,113,4,7,"?ok","exp_2"
"1285",3,113,4,8,"pop?ler","exp_2"
"1286",3,113,4,9,"oldu.","exp_2"
"1287",3,101,5,1,"O","exp_2"
"1288",3,101,5,2,"kadar","exp_2"
"1289",3,101,5,3,"hastayd?","exp_2"
"1290",3,101,5,4,"ki","exp_2"
"1291",3,101,5,5,"tat","exp_2"
"1292",3,101,5,6,"alma","exp_2"
"1293",3,101,5,7,"duyusunu","exp_2"
"1294",3,101,5,8,"kaybetmi?ti.","exp_2"
"1295",3,124,5,1,"K?pekler","exp_2"
"1296",3,124,5,2,"do?alar?","exp_2"
"1297",3,124,5,3,"gere?i","exp_2"
"1298",3,124,5,4,"sahibine","exp_2"
"1299",3,124,5,5,"hep","exp_2"
"1300",3,124,5,6,"sad?kt?r","exp_2"
"1301",3,124,5,7,"bu","exp_2"
"1302",3,124,5,8,"y?zden","exp_2"
"1303",3,124,5,9,"bir","exp_2"
"1304",3,124,5,10,"?ok","exp_2"
"1305",3,124,5,11,"insan","exp_2"
"1306",3,124,5,12,"k?pek","exp_2"
"1307",3,124,5,13,"sahiplenmek","exp_2"
"1308",3,124,5,14,"ister.","exp_2"
"1309",3,92,4,1,"Is?t?c?y?","exp_2"
"1310",3,92,4,2,"kullanmaya","exp_2"
"1311",3,92,4,3,"ba?larsak","exp_2"
"1312",3,92,4,4,"k??","exp_2"
"1313",3,92,4,5,"gelmi?tir","exp_2"
"1314",3,92,4,6,"demektir.","exp_2"
"1315",3,158,4,1,"Selma'n?n","exp_2"
"1316",3,158,4,2,"yeni","exp_2"
"1317",3,158,4,3,"ta??naca??","exp_2"
"1318",3,158,4,4,"evi","exp_2"
"1319",3,158,4,5,"temizledik","exp_2"
"1320",3,158,4,6,"ve","exp_2"
"1321",3,158,4,7,"yorgunluktan","exp_2"
"1322",3,158,4,8,"yemek","exp_2"
"1323",3,158,4,9,"bile","exp_2"
"1324",3,158,4,10,"yiyemedik.","exp_2"
"1325",3,136,7,1,"Bu","exp_2"
"1326",3,136,7,2,"??p?","exp_2"
"1327",3,136,7,3,"d??ar?","exp_2"
"1328",3,136,7,4,"??kartmazsan","exp_2"
"1329",3,136,7,5,"mutfak","exp_2"
"1330",3,136,7,6,"yine","exp_2"
"1331",3,136,7,7,"pis","exp_2"
"1332",3,136,7,8,"kokacak","exp_2"
"1333",3,136,7,9,"ve","exp_2"
"1334",3,136,7,10,"koku","exp_2"
"1335",3,136,7,11,"evden","exp_2"
"1336",3,136,7,12,"g?nlerce","exp_2"
"1337",3,136,7,13,"??kmayacak.","exp_2"
"1338",3,147,7,1,"Terziye","exp_2"
"1339",3,147,7,2,"daraltmas?","exp_2"
"1340",3,147,7,3,"i?in","exp_2"
"1341",3,147,7,4,"verdi?im","exp_2"
"1342",3,147,7,5,"ete?im","exp_2"
"1343",3,147,7,6,"?ok","exp_2"
"1344",3,147,7,7,"dar","exp_2"
"1345",3,147,7,8,"olmu?","exp_2"
"1346",3,147,7,9,"ama","exp_2"
"1347",3,147,7,10,"yine","exp_2"
"1348",3,147,7,11,"de","exp_2"
"1349",3,147,7,12,"ho?uma","exp_2"
"1350",3,147,7,13,"gitti.","exp_2"
"1351",3,86,3,1,"Bah?edeki","exp_2"
"1352",3,86,3,2,"a?a?lardan","exp_2"
"1353",3,86,3,3,"dut","exp_2"
"1354",3,86,3,4,"toplam??","exp_2"
"1355",3,86,3,5,"ama","exp_2"
"1356",3,86,3,6,"toplarken","exp_2"
"1357",3,86,3,7,"merdivenden","exp_2"
"1358",3,86,3,8,"d??m??","exp_2"
"1359",3,86,3,9,"ve","exp_2"
"1360",3,86,3,10,"hastanelik","exp_2"
"1361",3,86,3,11,"olmu?.","exp_2"
"1362",3,108,6,1,"Derslerin","exp_2"
"1363",3,108,6,2,"yo?unlu?undan","exp_2"
"1364",3,108,6,3,"dolay?","exp_2"
"1365",3,108,6,4,"yoga","exp_2"
"1366",3,108,6,5,"yapmaya","exp_2"
"1367",3,108,6,6,"ara","exp_2"
"1368",3,108,6,7,"verdim","exp_2"
"1369",3,108,6,8,"ama","exp_2"
"1370",3,108,6,9,"tekrar","exp_2"
"1371",3,108,6,10,"yapmay?","exp_2"
"1372",3,108,6,11,"?ok","exp_2"
"1373",3,108,6,12,"?zl?yorum.","exp_2"
"1374",3,145,5,1,"Zeynep'in","exp_2"
"1375",3,145,5,2,"haz?rlad???","exp_2"
"1376",3,145,5,3,"?dev","exp_2"
"1377",3,145,5,4,"?ok","exp_2"
"1378",3,145,5,5,"iyi","exp_2"
"1379",3,145,5,6,"olmu?","exp_2"
"1380",3,145,5,7,"bu","exp_2"
"1381",3,145,5,8,"y?zden","exp_2"
"1382",3,145,5,9,"y?ksek","exp_2"
"1383",3,145,5,10,"puan","exp_2"
"1384",3,145,5,11,"alaca??n?","exp_2"
"1385",3,145,5,12,"d???n?yorum.","exp_2"
"1386",3,155,5,1,"Her","exp_2"
"1387",3,155,5,2,"ak?am","exp_2"
"1388",3,155,5,3,"parkta","exp_2"
"1389",3,155,5,4,"be?","exp_2"
"1390",3,155,5,5,"tur","exp_2"
"1391",3,155,5,6,"ko?ar?z","exp_2"
"1392",3,155,5,7,"ama","exp_2"
"1393",3,155,5,8,"bir","exp_2"
"1394",3,155,5,9,"t?rl?","exp_2"
"1395",3,155,5,10,"zay?flayamad?k.","exp_2"
"1396",3,105,5,1,"Kahvalt?da","exp_2"
"1397",3,105,5,2,"m?s?r","exp_2"
"1398",3,105,5,3,"gevre?i","exp_2"
"1399",3,105,5,4,"yemeyi","exp_2"
"1400",3,105,5,5,"hi?","exp_2"
"1401",3,105,5,6,"sevmem","exp_2"
"1402",3,105,5,7,"ama","exp_2"
"1403",3,105,5,8,"evde","exp_2"
"1404",3,105,5,9,"sadece","exp_2"
"1405",3,105,5,10,"o","exp_2"
"1406",3,105,5,11,"kalm??.","exp_2"
"1407",3,84,6,1,"G?z","exp_2"
"1408",3,84,6,2,"g?z?","exp_2"
"1409",3,84,6,3,"g?rm?yordu","exp_2"
"1410",3,84,6,4,"??nk?","exp_2"
"1411",3,84,6,5,"havay?","exp_2"
"1412",3,84,6,6,"sis","exp_2"
"1413",3,84,6,7,"kaplam??t?","exp_2"
"1414",3,84,6,8,"bu","exp_2"
"1415",3,84,6,9,"sebeple","exp_2"
"1416",3,84,6,10,"kaza","exp_2"
"1417",3,84,6,11,"yapt?lar.","exp_2"
"1418",3,118,6,1,"Sabahlar?","exp_2"
"1419",3,118,6,2,"erken","exp_2"
"1420",3,118,6,3,"kalkt???m","exp_2"
"1421",3,118,6,4,"zaman","exp_2"
"1422",3,118,6,5,"daha","exp_2"
"1423",3,118,6,6,"iyi","exp_2"
"1424",3,118,6,7,"ders","exp_2"
"1425",3,118,6,8,"?al???yorum","exp_2"
"1426",3,118,6,9,"ama","exp_2"
"1427",3,118,6,10,"ak?am","exp_2"
"1428",3,118,6,11,"olunca","exp_2"
"1429",3,118,6,12,"hemen","exp_2"
"1430",3,118,6,13,"b?rak?yorum.","exp_2"
"1431",3,115,6,1,"Ku?um","exp_2"
"1432",3,115,6,2,"kafeste","exp_2"
"1433",3,115,6,3,"olmas?na","exp_2"
"1434",3,115,6,4,"ra?men","exp_2"
"1435",3,115,6,5,"?ok","exp_2"
"1436",3,115,6,6,"t?y","exp_2"
"1437",3,115,6,7,"d?k?yor","exp_2"
"1438",3,115,6,8,"diye","exp_2"
"1439",3,115,6,9,"hemen","exp_2"
"1440",3,115,6,10,"marketten","exp_2"
"1441",3,115,6,11,"t?l","exp_2"
"1442",3,115,6,12,"ald?k.","exp_2"
"1443",3,157,8,1,"Bug?nk?","exp_2"
"1444",3,157,8,2,"partiye","exp_2"
"1445",3,157,8,3,"erken","exp_2"
"1446",3,157,8,4,"haz?rlanmaya","exp_2"
"1447",3,157,8,5,"ba?lamas?na","exp_2"
"1448",3,157,8,6,"ra?men","exp_2"
"1449",3,157,8,7,"yine","exp_2"
"1450",3,157,8,8,"ge?","exp_2"
"1451",3,157,8,9,"kald?","exp_2"
"1452",3,157,8,10,"ve","exp_2"
"1453",3,157,8,11,"ilk","exp_2"
"1454",3,157,8,12,"gelenleri","exp_2"
"1455",3,157,8,13,"kar??layamad?.","exp_2"
"1456",3,137,7,1,"Sizin","exp_2"
"1457",3,137,7,2,"evin","exp_2"
"1458",3,137,7,3,"?n?nden","exp_2"
"1459",3,137,7,4,"ge?erken","exp_2"
"1460",3,137,7,5,"k???k","exp_2"
"1461",3,137,7,6,"bir","exp_2"
"1462",3,137,7,7,"ku?","exp_2"
"1463",3,137,7,8,"g?rd?m","exp_2"
"1464",3,137,7,9,"ama","exp_2"
"1465",3,137,7,10,"yakla??r","exp_2"
"1466",3,137,7,11,"yakla?maz","exp_2"
"1467",3,137,7,12,"ka?t?.","exp_2"
"1468",3,87,5,1,"Sabahtan","exp_2"
"1469",3,87,5,2,"beri","exp_2"
"1470",3,87,5,3,"havada","exp_2"
"1471",3,87,5,4,"?ok","exp_2"
"1472",3,87,5,5,"sis","exp_2"
"1473",3,87,5,6,"var","exp_2"
"1474",3,87,5,7,"bu","exp_2"
"1475",3,87,5,8,"sebeple","exp_2"
"1476",3,87,5,9,"bulu?maya","exp_2"
"1477",3,87,5,10,"gelemeyece?im.","exp_2"
"1478",3,117,7,1,"D?zenli","exp_2"
"1479",3,117,7,2,"nefes","exp_2"
"1480",3,117,7,3,"egzersizleri","exp_2"
"1481",3,117,7,4,"yapmak","exp_2"
"1482",3,117,7,5,"sa?l???m?z","exp_2"
"1483",3,117,7,6,"i?in","exp_2"
"1484",3,117,7,7,"?ok","exp_2"
"1485",3,117,7,8,"?nemlidir","exp_2"
"1486",3,117,7,9,"diye","exp_2"
"1487",3,117,7,10,"ba??m?z?n","exp_2"
"1488",3,117,7,11,"etini","exp_2"
"1489",3,117,7,12,"yiyor.","exp_2"
"1490",3,129,5,1,"K?r?lan","exp_2"
"1491",3,129,5,2,"camlar","exp_2"
"1492",3,129,5,3,"parma??ma","exp_2"
"1493",3,129,5,4,"bat?nca","exp_2"
"1494",3,129,5,5,"kan","exp_2"
"1495",3,129,5,6,"akt?","exp_2"
"1496",3,129,5,7,"o","exp_2"
"1497",3,129,5,8,"y?zden","exp_2"
"1498",3,129,5,9,"sarg?","exp_2"
"1499",3,129,5,10,"beziyle","exp_2"
"1500",3,129,5,11,"sard?k.","exp_2"
"1501",3,111,5,1,"Do?udaki","exp_2"
"1502",3,111,5,2,"insanlar","exp_2"
"1503",3,111,5,3,"bat?ya","exp_2"
"1504",3,111,5,4,"do?ru","exp_2"
"1505",3,111,5,5,"g??","exp_2"
"1506",3,111,5,6,"ediyor.","exp_2"
"1507",3,94,4,1,"K?z","exp_2"
"1508",3,94,4,2,"karde?i","exp_2"
"1509",3,94,4,3,"?niversitede","exp_2"
"1510",3,94,4,4,"t?p","exp_2"
"1511",3,94,4,5,"fak?ltesinde","exp_2"
"1512",3,94,4,6,"okuyor","exp_2"
"1513",3,94,4,7,"diye","exp_2"
"1514",3,94,4,8,"herkes","exp_2"
"1515",3,94,4,9,"karde?inin","exp_2"
"1516",3,94,4,10,"ba?ar?s?n?","exp_2"
"1517",3,94,4,11,"y?z?ne","exp_2"
"1518",3,94,4,12,"vuruyordu.","exp_2"
"1519",3,141,9,1,"Y?l","exp_2"
"1520",3,141,9,2,"sonu","exp_2"
"1521",3,141,9,3,"foto?raf","exp_2"
"1522",3,141,9,4,"?ekimleri","exp_2"
"1523",3,141,9,5,"i?in","exp_2"
"1524",3,141,9,6,"arkada?lar?mla","exp_2"
"1525",3,141,9,7,"birlikte","exp_2"
"1526",3,141,9,8,"kuaf?re","exp_2"
"1527",3,141,9,9,"f?n","exp_2"
"1528",3,141,9,10,"?ektirmeye","exp_2"
"1529",3,141,9,11,"gittik","exp_2"
"1530",3,141,9,12,"ama","exp_2"
"1531",3,141,9,13,"ya?mur","exp_2"
"1532",3,141,9,14,"ya?d???","exp_2"
"1533",3,141,9,15,"i?in","exp_2"
"1534",3,141,9,16,"sa?lar?m?z","exp_2"
"1535",3,141,9,17,"bozuldu.","exp_2"
"1536",3,132,6,1,"Ak?am","exp_2"
"1537",3,132,6,2,"yeme?i","exp_2"
"1538",3,132,6,3,"i?in","exp_2"
"1539",3,132,6,4,"?zel","exp_2"
"1540",3,132,6,5,"bir","exp_2"
"1541",3,132,6,6,"sos","exp_2"
"1542",3,132,6,7,"haz?rlad?m","exp_2"
"1543",3,132,6,8,"umar?m","exp_2"
"1544",3,132,6,9,"seversiniz.","exp_2"
"1545",3,116,3,1,"Apartman","exp_2"
"1546",3,116,3,2,"kap?s?ndaki","exp_2"
"1547",3,116,3,3,"zil","exp_2"
"1548",3,116,3,4,"bozuldu","exp_2"
"1549",3,116,3,5,"diye","exp_2"
"1550",3,116,3,6,"herkes","exp_2"
"1551",3,116,3,7,"kap?ya","exp_2"
"1552",3,116,3,8,"sert?e","exp_2"
"1553",3,116,3,9,"vuruyordu.","exp_2"
"1554",3,120,7,1,"A??r?","exp_2"
"1555",3,120,7,2,"ya?mur","exp_2"
"1556",3,120,7,3,"ya?d???","exp_2"
"1557",3,120,7,4,"i?in","exp_2"
"1558",3,120,7,5,"t?m","exp_2"
"1559",3,120,7,6,"?ehri","exp_2"
"1560",3,120,7,7,"sel","exp_2"
"1561",3,120,7,8,"bast?","exp_2"
"1562",3,120,7,9,"ve","exp_2"
"1563",3,120,7,10,"bir?ok","exp_2"
"1564",3,120,7,11,"insan","exp_2"
"1565",3,120,7,12,"evsiz","exp_2"
"1566",3,120,7,13,"kald?.","exp_2"
"1567",3,130,4,1,"Erkek","exp_2"
"1568",3,130,4,2,"arkada??m","exp_2"
"1569",3,130,4,3,"yeni","exp_2"
"1570",3,130,4,4,"sa?","exp_2"
"1571",3,130,4,5,"ektirdi","exp_2"
"1572",3,130,4,6,"ve","exp_2"
"1573",3,130,4,7,"d??ar?","exp_2"
"1574",3,130,4,8,"??kmaya","exp_2"
"1575",3,130,4,9,"utan?yor.","exp_2"
"1576",3,110,8,1,"Bir","exp_2"
"1577",3,110,8,2,"hafta","exp_2"
"1578",3,110,8,3,"sonra","exp_2"
"1579",3,110,8,4,"girece?im","exp_2"
"1580",3,110,8,5,"ehliyet","exp_2"
"1581",3,110,8,6,"s?nav?","exp_2"
"1582",3,110,8,7,"i?in","exp_2"
"1583",3,110,8,8,"?ok","exp_2"
"1584",3,110,8,9,"heyecanl?y?m","exp_2"
"1585",3,110,8,10,"bu","exp_2"
"1586",3,110,8,11,"y?zden","exp_2"
"1587",3,110,8,12,"r?yamda","exp_2"
"1588",3,110,8,13,"hep","exp_2"
"1589",3,110,8,14,"s?navdan","exp_2"
"1590",3,110,8,15,"kal?yorum.","exp_2"
"1591",3,143,4,1,"Sahilde","exp_2"
"1592",3,143,4,2,"y?r?rken","exp_2"
"1593",3,143,4,3,"aya??ma","exp_2"
"1594",3,143,4,4,"cam","exp_2"
"1595",3,143,4,5,"batt?","exp_2"
"1596",3,143,4,6,"bu","exp_2"
"1597",3,143,4,7,"y?zden","exp_2"
"1598",3,143,4,8,"hastaneye","exp_2"
"1599",3,143,4,9,"gidip","exp_2"
"1600",3,143,4,10,"diki?","exp_2"
"1601",3,143,4,11,"att?rmak","exp_2"
"1602",3,143,4,12,"zorunda","exp_2"
"1603",3,143,4,13,"kald?m.","exp_2"
"1604",3,148,8,1,"Hava","exp_2"
"1605",3,148,8,2,"s?cak","exp_2"
"1606",3,148,8,3,"oldu?u","exp_2"
"1607",3,148,8,4,"zaman","exp_2"
"1608",3,148,8,5,"g?nde","exp_2"
"1609",3,148,8,6,"birka?","exp_2"
"1610",3,148,8,7,"kez","exp_2"
"1611",3,148,8,8,"du?","exp_2"
"1612",3,148,8,9,"al?r?m","exp_2"
"1613",3,148,8,10,"ve","exp_2"
"1614",3,148,8,11,"sa?l?kl?","exp_2"
"1615",3,148,8,12,"olmad???","exp_2"
"1616",3,148,8,13,"i?in","exp_2"
"1617",3,148,8,14,"annem","exp_2"
"1618",3,148,8,15,"bana","exp_2"
"1619",3,148,8,16,"k?zar.","exp_2"
"1620",3,102,5,1,"Yeni","exp_2"
"1621",3,102,5,2,"ald???m","exp_2"
"1622",3,102,5,3,"tabloyu","exp_2"
"1623",3,102,5,4,"arabayla","exp_2"
"1624",3,102,5,5,"eve","exp_2"
"1625",3,102,5,6,"getirdik","exp_2"
"1626",3,102,5,7,"ama","exp_2"
"1627",3,102,5,8,"bir","exp_2"
"1628",3,102,5,9,"bakt?k","exp_2"
"1629",3,102,5,10,"ki","exp_2"
"1630",3,102,5,11,"tablo","exp_2"
"1631",3,102,5,12,"?izilmi?.","exp_2"
"1632",3,96,9,1,"En","exp_2"
"1633",3,96,9,2,"yak?n","exp_2"
"1634",3,96,9,3,"arkada??m","exp_2"
"1635",3,96,9,4,"bug?n","exp_2"
"1636",3,96,9,5,"bizim","exp_2"
"1637",3,96,9,6,"eve","exp_2"
"1638",3,96,9,7,"gelece?i","exp_2"
"1639",3,96,9,8,"i?in","exp_2"
"1640",3,96,9,9,"?ok","exp_2"
"1641",3,96,9,10,"sevin?li","exp_2"
"1642",3,96,9,11,"ve","exp_2"
"1643",3,96,9,12,"heyecanl?y?m.","exp_2"
"1644",3,119,8,1,"Sabah","exp_2"
"1645",3,119,8,2,"alarm?n?","exp_2"
"1646",3,119,8,3,"duymad???","exp_2"
"1647",3,119,8,4,"ve","exp_2"
"1648",3,119,8,5,"uyanamad???","exp_2"
"1649",3,119,8,6,"i?in","exp_2"
"1650",3,119,8,7,"i?e","exp_2"
"1651",3,119,8,8,"ge?","exp_2"
"1652",3,119,8,9,"kald?","exp_2"
"1653",3,119,8,10,"ve","exp_2"
"1654",3,119,8,11,"patron","exp_2"
"1655",3,119,8,12,"onu","exp_2"
"1656",3,119,8,13,"azarlad?.","exp_2"
"1657",3,138,4,1,"Ahmet'e","exp_2"
"1658",3,138,4,2,"gitti?imde","exp_2"
"1659",3,138,4,3,"bana","exp_2"
"1660",3,138,4,4,"pul","exp_2"
"1661",3,138,4,5,"koleksiyonunu","exp_2"
"1662",3,138,4,6,"g?sterdi","exp_2"
"1663",3,138,4,7,"ve","exp_2"
"1664",3,138,4,8,"ben","exp_2"
"1665",3,138,4,9,"?ok","exp_2"
"1666",3,138,4,10,"be?endim.","exp_2"
"1667",3,146,10,1,"E?er","exp_2"
"1668",3,146,10,2,"s?navdan","exp_2"
"1669",3,146,10,3,"iyi","exp_2"
"1670",3,146,10,4,"bir","exp_2"
"1671",3,146,10,5,"not","exp_2"
"1672",3,146,10,6,"alm??","exp_2"
"1673",3,146,10,7,"olsayd?m","exp_2"
"1674",3,146,10,8,"tatile","exp_2"
"1675",3,146,10,9,"arkada?lar?m","exp_2"
"1676",3,146,10,10,"ile","exp_2"
"1677",3,146,10,11,"gidecektim","exp_2"
"1678",3,146,10,12,"ama","exp_2"
"1679",3,146,10,13,"notlar?m","exp_2"
"1680",3,146,10,14,"k?t?","exp_2"
"1681",3,146,10,15,"geldi","exp_2"
"1682",3,146,10,16,"bu","exp_2"
"1683",3,146,10,17,"y?zden","exp_2"
"1684",3,146,10,18,"evde","exp_2"
"1685",3,146,10,19,"kald?m.","exp_2"
"1686",3,142,5,1,"K??","exp_2"
"1687",3,142,5,2,"meyvelerinden","exp_2"
"1688",3,142,5,3,"en","exp_2"
"1689",3,142,5,4,"?ok","exp_2"
"1690",3,142,5,5,"muz","exp_2"
"1691",3,142,5,6,"yenir","exp_2"
"1692",3,142,5,7,"ama","exp_2"
"1693",3,142,5,8,"?u","exp_2"
"1694",3,142,5,9,"zamanda","exp_2"
"1695",3,142,5,10,"muzun","exp_2"
"1696",3,142,5,11,"kilosu","exp_2"
"1697",3,142,5,12,"?ok","exp_2"
"1698",3,142,5,13,"pahal?.","exp_2"
"1699",3,151,7,1,"Az","exp_2"
"1700",3,151,7,2,"?nce","exp_2"
"1701",3,151,7,3,"yedi?im","exp_2"
"1702",3,151,7,4,"yemek","exp_2"
"1703",3,151,7,5,"y?z?nden","exp_2"
"1704",3,151,7,6,"midem","exp_2"
"1705",3,151,7,7,"?ok","exp_2"
"1706",3,151,7,8,"a?r?yor","exp_2"
"1707",3,151,7,9,"ama","exp_2"
"1708",3,151,7,10,"yine","exp_2"
"1709",3,151,7,11,"de","exp_2"
"1710",3,151,7,12,"iyi","exp_2"
"1711",3,151,7,13,"ki","exp_2"
"1712",3,151,7,14,"yemi?im.","exp_2"
"1713",3,133,6,1,"Evi","exp_2"
"1714",3,133,6,2,"temizlemene","exp_2"
"1715",3,133,6,3,"ra?men","exp_2"
"1716",3,133,6,4,"camlar?n","exp_2"
"1717",3,133,6,5,"?st?nde","exp_2"
"1718",3,133,6,6,"toz","exp_2"
"1719",3,133,6,7,"kalm??","exp_2"
"1720",3,133,6,8,"o","exp_2"
"1721",3,133,6,9,"y?zden","exp_2"
"1722",3,133,6,10,"yar?n","exp_2"
"1723",3,133,6,11,"i?in","exp_2"
"1724",3,133,6,12,"temizlik?i","exp_2"
"1725",3,133,6,13,"?a??rd?m.","exp_2"
"1726",3,90,6,1,"D???ne","exp_2"
"1727",3,90,6,2,"kat?lmadan","exp_2"
"1728",3,90,6,3,"?nce","exp_2"
"1729",3,90,6,4,"kuaf?re","exp_2"
"1730",3,90,6,5,"gidip","exp_2"
"1731",3,90,6,6,"f?n","exp_2"
"1732",3,90,6,7,"?ektirdi","exp_2"
"1733",3,90,6,8,"ama","exp_2"
"1734",3,90,6,9,"hi?","exp_2"
"1735",3,90,6,10,"be?enmedi.","exp_2"
"1736",3,104,5,1,"Film","exp_2"
"1737",3,104,5,2,"izlerken","exp_2"
"1738",3,104,5,3,"m?s?r","exp_2"
"1739",3,104,5,4,"yemeyi","exp_2"
"1740",3,104,5,5,"?ok","exp_2"
"1741",3,104,5,6,"seviyorum","exp_2"
"1742",3,104,5,7,"ama","exp_2"
"1743",3,104,5,8,"bug?n","exp_2"
"1744",3,104,5,9,"evde","exp_2"
"1745",3,104,5,10,"m?s?r","exp_2"
"1746",3,104,5,11,"kalmam??t?.","exp_2"
"1747",3,159,7,1,"D?n","exp_2"
"1748",3,159,7,2,"geceki","exp_2"
"1749",3,159,7,3,"davette","exp_2"
"1750",3,159,7,4,"yemek","exp_2"
"1751",3,159,7,5,"yerken","exp_2"
"1752",3,159,7,6,"elbisem","exp_2"
"1753",3,159,7,7,"ya?","exp_2"
"1754",3,159,7,8,"oldu","exp_2"
"1755",3,159,7,9,"bu","exp_2"
"1756",3,159,7,10,"y?zden","exp_2"
"1757",3,159,7,11,"kuru","exp_2"
"1758",3,159,7,12,"temizlemeye","exp_2"
"1759",3,159,7,13,"b?rakt?m.","exp_2"
"1760",3,153,8,1,"Babam","exp_2"
"1761",3,153,8,2,"yar?n","exp_2"
"1762",3,153,8,3,"piknikte","exp_2"
"1763",3,153,8,4,"arkada?lar?m","exp_2"
"1764",3,153,8,5,"ile","exp_2"
"1765",3,153,8,6,"oynayabilmem","exp_2"
"1766",3,153,8,7,"i?in","exp_2"
"1767",3,153,8,8,"top","exp_2"
"1768",3,153,8,9,"ald?","exp_2"
"1769",3,153,8,10,"ama","exp_2"
"1770",3,153,8,11,"arkada?lar?m","exp_2"
"1771",3,153,8,12,"oynamak","exp_2"
"1772",3,153,8,13,"istemedi.","exp_2"
"1773",3,83,6,1,"G?kku?a??n?n","exp_2"
"1774",3,83,6,2,"i?indeki","exp_2"
"1775",3,83,6,3,"renklerden","exp_2"
"1776",3,83,6,4,"en","exp_2"
"1777",3,83,6,5,"?ok","exp_2"
"1778",3,83,6,6,"mor","exp_2"
"1779",3,83,6,7,"rengini","exp_2"
"1780",3,83,6,8,"seviyorum.","exp_2"
"1781",3,89,3,1,"K?lt?rel","exp_2"
"1782",3,89,3,2,"etkile?imde","exp_2"
"1783",3,89,3,3,"dil","exp_2"
"1784",3,89,3,4,"?ok","exp_2"
"1785",3,89,3,5,"?nemlidir.","exp_2"
"1786",3,125,7,1,"Son","exp_2"
"1787",3,125,7,2,"g?nlerde","exp_2"
"1788",3,125,7,3,"?ok","exp_2"
