"","sub","item","cond","boundaryN","wordN","word","trial_type"
"515",1,160,"ben",5,9,"karanl?k","exp_2"
"516",1,160,"ben",5,10,"oldu?u","exp_2"
"517",1,160,"ben",5,11,"i?in","exp_2"
"518",1,160,"ben",5,12,"foto?rafta","exp_2"
"519",1,160,"ben",5,13,"??kmam???z.","exp_2"
"520",1,132,"ben",6,1,"Ak?am","exp_2"
"521",1,132,"ben",6,2,"yeme?i","exp_2"
"522",1,132,"ben",6,3,"i?in","exp_2"
"523",1,132,"ben",6,4,"?zel","exp_2"
"524",1,132,"ben",6,5,"bir","exp_2"
"525",1,132,"ben",6,6,"sos","exp_2"
"526",1,132,"ben",6,7,"haz?rlad?m","exp_2"
"527",1,132,"ben",6,8,"umar?m","exp_2"
"528",1,132,"ben",6,9,"seversiniz.","exp_2"
"529",1,135,"identical",6,1,"K?z","exp_2"
"530",1,135,"identical",6,2,"karde?im","exp_2"
"531",1,135,"identical",6,3,"salataya","exp_2"
"532",1,135,"identical",6,4,"?ok","exp_2"
"533",1,135,"identical",6,5,"fazla","exp_2"
"534",1,135,"identical",6,6,"tuz","exp_2"
"535",1,135,"identical",6,7,"koymu?","exp_2"
"536",1,135,"identical",6,8,"o","exp_2"
"537",1,135,"identical",6,9,"y?zden","exp_2"
"538",1,135,"identical",6,10,"yiyemedik.","exp_2"
"539",1,83,"identical",6,1,"G?kku?a??n?n","exp_2"
"540",1,83,"identical",6,2,"i?indeki","exp_2"
"541",1,83,"identical",6,3,"renklerden","exp_2"
"542",1,83,"identical",6,4,"en","exp_2"
"543",1,83,"identical",6,5,"?ok","exp_2"
"544",1,83,"identical",6,6,"mor","exp_2"
"545",1,83,"identical",6,7,"rengini","exp_2"
"546",1,83,"identical",6,8,"seviyorum.","exp_2"
"547",1,109,"identical",7,1,"Erkek","exp_2"
"548",1,109,"identical",7,2,"arkada??m","exp_2"
"549",1,109,"identical",7,3,"ile","exp_2"
"550",1,109,"identical",7,4,"tatile","exp_2"
"551",1,109,"identical",7,5,"gidece?imiz","exp_2"
"552",1,109,"identical",7,6,"i?in","exp_2"
"553",1,109,"identical",7,7,"?ok","exp_2"
"554",1,109,"identical",7,8,"heyecanl?y?m","exp_2"
"555",1,109,"identical",7,9,"diye","exp_2"
"556",1,109,"identical",7,10,"d???n?rken","exp_2"
"557",1,109,"identical",7,11,"erkek","exp_2"
"558",1,109,"identical",7,12,"arkada??m","exp_2"
"559",1,109,"identical",7,13,"tatili","exp_2"
"560",1,109,"identical",7,14,"iptal","exp_2"
"561",1,109,"identical",7,15,"etti.","exp_2"
"562",1,94,"ben",4,1,"K?z","exp_2"
"563",1,94,"ben",4,2,"karde?i","exp_2"
"564",1,94,"ben",4,3,"?niversitede","exp_2"
"565",1,94,"ben",4,4,"t?p","exp_2"
"566",1,94,"ben",4,5,"fak?ltesinde","exp_2"
"567",1,94,"ben",4,6,"okuyor","exp_2"
"568",1,94,"ben",4,7,"diye","exp_2"
"569",1,94,"ben",4,8,"herkes","exp_2"
"570",1,94,"ben",4,9,"karde?inin","exp_2"
"571",1,94,"ben",4,10,"ba?ar?s?n?","exp_2"
"572",1,94,"ben",4,11,"y?z?ne","exp_2"
"573",1,94,"ben",4,12,"vuruyordu.","exp_2"
"574",1,117,"identical",7,1,"D?zenli","exp_2"
"575",1,117,"identical",7,2,"nefes","exp_2"
"576",1,117,"identical",7,3,"egzersizleri","exp_2"
"577",1,117,"identical",7,4,"yapmak","exp_2"
"578",1,117,"identical",7,5,"sa?l???m?z","exp_2"
"579",1,117,"identical",7,6,"i?in","exp_2"
"580",1,117,"identical",7,7,"?ok","exp_2"
"581",1,117,"identical",7,8,"?nemlidir","exp_2"
"582",1,117,"identical",7,9,"diye","exp_2"
"583",1,117,"identical",7,10,"ba??m?z?n","exp_2"
"584",1,117,"identical",7,11,"etini","exp_2"
"585",1,117,"identical",7,12,"yiyor.","exp_2"
"586",1,150,"ben",5,1,"Bu","exp_2"
"587",1,150,"ben",5,2,"yoldaki","exp_2"
"588",1,150,"ben",5,3,"merdivenlerde","exp_2"
"589",1,150,"ben",5,4,"iki","exp_2"
"590",1,150,"ben",5,5,"kez","exp_2"
"591",1,150,"ben",5,6,"d??t?m","exp_2"
"592",1,150,"ben",5,7,"bu","exp_2"
"593",1,150,"ben",5,8,"y?zden","exp_2"
"594",1,150,"ben",5,9,"her","exp_2"
"595",1,150,"ben",5,10,"seferinde","exp_2"
"596",1,150,"ben",5,11,"dikkatli","exp_2"
"597",1,150,"ben",5,12,"iniyorum.","exp_2"
"598",1,141,"identical",9,1,"Y?l","exp_2"
"599",1,141,"identical",9,2,"sonu","exp_2"
"600",1,141,"identical",9,3,"foto?raf","exp_2"
"601",1,141,"identical",9,4,"?ekimleri","exp_2"
"602",1,141,"identical",9,5,"i?in","exp_2"
"603",1,141,"identical",9,6,"arkada?lar?mla","exp_2"
"604",1,141,"identical",9,7,"birlikte","exp_2"
"605",1,141,"identical",9,8,"kuaf?re","exp_2"
"606",1,141,"identical",9,9,"f?n","exp_2"
"607",1,141,"identical",9,10,"?ektirmeye","exp_2"
"608",1,141,"identical",9,11,"gittik","exp_2"
"609",1,141,"identical",9,12,"ama","exp_2"
"610",1,141,"identical",9,13,"ya?mur","exp_2"
"611",1,141,"identical",9,14,"ya?d???","exp_2"
"612",1,141,"identical",9,15,"i?in","exp_2"
"613",1,141,"identical",9,16,"sa?lar?m?z","exp_2"
"614",1,141,"identical",9,17,"bozuldu.","exp_2"
"615",1,113,"identical",4,1,"Son","exp_2"
"616",1,113,"identical",4,2,"??kartt???","exp_2"
"617",1,113,"identical",4,3,"?ark?y?","exp_2"
"618",1,113,"identical",4,4,"hi?","exp_2"
"619",1,113,"identical",4,5,"be?enmedi","exp_2"
"620",1,113,"identical",4,6,"ama","exp_2"
"621",1,113,"identical",4,7,"?ok","exp_2"
"622",1,113,"identical",4,8,"pop?ler","exp_2"
"623",1,113,"identical",4,9,"oldu.","exp_2"
"624",1,154,"ben",7,1,"Arkada??m?n","exp_2"
"625",1,154,"ben",7,2,"do?um","exp_2"
"626",1,154,"ben",7,3,"g?n?","exp_2"
"627",1,154,"ben",7,4,"i?in","exp_2"
"628",1,154,"ben",7,5,"yirmi","exp_2"
"629",1,154,"ben",7,6,"tane","exp_2"
"630",1,154,"ben",7,7,"mum","exp_2"
"631",1,154,"ben",7,8,"ald?m","exp_2"
"632",1,154,"ben",7,9,"ve","exp_2"
"633",1,154,"ben",7,10,"hepsini","exp_2"
"634",1,154,"ben",7,11,"pastaya","exp_2"
"635",1,154,"ben",7,12,"diktim.","exp_2"
"636",1,152,"ben",3,1,"Bug?n","exp_2"
"637",1,152,"ben",3,2,"k?pe?im","exp_2"
"638",1,152,"ben",3,3,"a??","exp_2"
"639",1,152,"ben",3,4,"oldu","exp_2"
"640",1,152,"ben",3,5,"o","exp_2"
"641",1,152,"ben",3,6,"y?zden","exp_2"
"642",1,152,"ben",3,7,"ate?i","exp_2"
"643",1,152,"ben",3,8,"var","exp_2"
"644",1,152,"ben",3,9,"ve","exp_2"
"645",1,152,"ben",3,10,"halsiz.","exp_2"
"646",1,101,"identical",5,1,"O","exp_2"
"647",1,101,"identical",5,2,"kadar","exp_2"
"648",1,101,"identical",5,3,"hastayd?","exp_2"
"649",1,101,"identical",5,4,"ki","exp_2"
"650",1,101,"identical",5,5,"tat","exp_2"
"651",1,101,"identical",5,6,"alma","exp_2"
"652",1,101,"identical",5,7,"duyusunu","exp_2"
"653",1,101,"identical",5,8,"kaybetmi?ti.","exp_2"
"654",1,108,"ben",6,1,"Derslerin","exp_2"
"655",1,108,"ben",6,2,"yo?unlu?undan","exp_2"
"656",1,108,"ben",6,3,"dolay?","exp_2"
"657",1,108,"ben",6,4,"yoga","exp_2"
"658",1,108,"ben",6,5,"yapmaya","exp_2"
"659",1,108,"ben",6,6,"ara","exp_2"
"660",1,108,"ben",6,7,"verdim","exp_2"
"661",1,108,"ben",6,8,"ama","exp_2"
"662",1,108,"ben",6,9,"tekrar","exp_2"
"663",1,108,"ben",6,10,"yapmay?","exp_2"
"664",1,108,"ben",6,11,"?ok","exp_2"
"665",1,108,"ben",6,12,"?zl?yorum.","exp_2"
"666",1,118,"ben",6,1,"Sabahlar?","exp_2"
"667",1,118,"ben",6,2,"erken","exp_2"
"668",1,118,"ben",6,3,"kalkt???m","exp_2"
"669",1,118,"ben",6,4,"zaman","exp_2"
"670",1,118,"ben",6,5,"daha","exp_2"
"671",1,118,"ben",6,6,"iyi","exp_2"
"672",1,118,"ben",6,7,"ders","exp_2"
"673",1,118,"ben",6,8,"?al???yorum","exp_2"
"674",1,118,"ben",6,9,"ama","exp_2"
"675",1,118,"ben",6,10,"ak?am","exp_2"
"676",1,118,"ben",6,11,"olunca","exp_2"
"677",1,118,"ben",6,12,"hemen","exp_2"
"678",1,118,"ben",6,13,"b?rak?yorum.","exp_2"
"679",1,130,"ben",4,1,"Erkek","exp_2"
"680",1,130,"ben",4,2,"arkada??m","exp_2"
"681",1,130,"ben",4,3,"yeni","exp_2"
"682",1,130,"ben",4,4,"sa?","exp_2"
"683",1,130,"ben",4,5,"ektirdi","exp_2"
"684",1,130,"ben",4,6,"ve","exp_2"
"685",1,130,"ben",4,7,"d??ar?","exp_2"
"686",1,130,"ben",4,8,"??kmaya","exp_2"
"687",1,130,"ben",4,9,"utan?yor.","exp_2"
"688",1,144,"ben",11,1,"Milli","exp_2"
"689",1,144,"ben",11,2,"ma?ta","exp_2"
"690",1,144,"ben",11,3,"bizim","exp_2"
"691",1,144,"ben",11,4,"tak?m?n","exp_2"
"692",1,144,"ben",11,5,"sporcular?ndan","exp_2"
"693",1,144,"ben",11,6,"biri","exp_2"
"694",1,144,"ben",11,7,"kaleye","exp_2"
"695",1,144,"ben",11,8,"?ok","exp_2"
"696",1,144,"ben",11,9,"iyi","exp_2"
"697",1,144,"ben",11,10,"bir","exp_2"
"698",1,144,"ben",11,11,"?ut","exp_2"
"699",1,144,"ben",11,12,"att?","exp_2"
"700",1,144,"ben",11,13,"ve","exp_2"
"701",1,144,"ben",11,14,"kendi","exp_2"
"702",1,144,"ben",11,15,"taraftar?n?","exp_2"
"703",1,144,"ben",11,16,"sinirlendirdi.","exp_2"
"704",1,87,"identical",5,1,"Sabahtan","exp_2"
"705",1,87,"identical",5,2,"beri","exp_2"
"706",1,87,"identical",5,3,"havada","exp_2"
"707",1,87,"identical",5,4,"?ok","exp_2"
"708",1,87,"identical",5,5,"sis","exp_2"
"709",1,87,"identical",5,6,"var","exp_2"
"710",1,87,"identical",5,7,"bu","exp_2"
"711",1,87,"identical",5,8,"sebeple","exp_2"
"712",1,87,"identical",5,9,"bulu?maya","exp_2"
"713",1,87,"identical",5,10,"gelemeyece?im.","exp_2"
"714",1,136,"ben",7,1,"Bu","exp_2"
"715",1,136,"ben",7,2,"??p?","exp_2"
"716",1,136,"ben",7,3,"d??ar?","exp_2"
"717",1,136,"ben",7,4,"??kartmazsan","exp_2"
"718",1,136,"ben",7,5,"mutfak","exp_2"
"719",1,136,"ben",7,6,"yine","exp_2"
"720",1,136,"ben",7,7,"pis","exp_2"
"721",1,136,"ben",7,8,"kokacak","exp_2"
"722",1,136,"ben",7,9,"ve","exp_2"
"723",1,136,"ben",7,10,"koku","exp_2"
"724",1,136,"ben",7,11,"evden","exp_2"
"725",1,136,"ben",7,12,"g?nlerce","exp_2"
"726",1,136,"ben",7,13,"??kmayacak.","exp_2"
"727",1,156,"ben",5,1,"Babam","exp_2"
"728",1,156,"ben",5,2,"hayvanat","exp_2"
"729",1,156,"ben",5,3,"bah?esinde","exp_2"
"730",1,156,"ben",5,4,"hayvanlara","exp_2"
"731",1,156,"ben",5,5,"yem","exp_2"
"732",1,156,"ben",5,6,"vermemi","exp_2"
"733",1,156,"ben",5,7,"istedi","exp_2"
"734",1,156,"ben",5,8,"ama","exp_2"
"735",1,156,"ben",5,9,"hayvanlara","exp_2"
"736",1,156,"ben",5,10,"yem","exp_2"
"737",1,156,"ben",5,11,"vermeyi","exp_2"
"738",1,156,"ben",5,12,"yasaklam??lar.","exp_2"
"739",1,131,"identical",6,1,"Doktor","exp_2"
"740",1,131,"identical",6,2,"grip","exp_2"
"741",1,131,"identical",6,3,"oldu?um","exp_2"
"742",1,131,"identical",6,4,"i?in","exp_2"
"743",1,131,"identical",6,5,"bana","exp_2"
"744",1,131,"identical",6,6,"hap","exp_2"
"745",1,131,"identical",6,7,"verdi","exp_2"
"746",1,131,"identical",6,8,"ve","exp_2"
"747",1,131,"identical",6,9,"kimseyle","exp_2"
"748",1,131,"identical",6,10,"g?r??mememi","exp_2"
"749",1,131,"identical",6,11,"s?yledi.","exp_2"
"750",1,100,"ben",5,1,"?pe","exp_2"
"751",1,100,"ben",5,2,"ast???m","exp_2"
"752",1,100,"ben",5,3,"?ama??rlar","exp_2"
"753",1,100,"ben",5,4,"so?uktan","exp_2"
"754",1,100,"ben",5,5,"buz","exp_2"
"755",1,100,"ben",5,6,"tutmu?","exp_2"
"756",1,100,"ben",5,7,"bu","exp_2"
"757",1,100,"ben",5,8,"sebeple","exp_2"
"758",1,100,"ben",5,9,"onlara","exp_2"
"759",1,100,"ben",5,10,"dokunamad?m.","exp_2"
"760",1,116,"ben",3,1,"Apartman","exp_2"
"761",1,116,"ben",3,2,"kap?s?ndaki","exp_2"
"762",1,116,"ben",3,3,"zil","exp_2"
"763",1,116,"ben",3,4,"bozuldu","exp_2"
"764",1,116,"ben",3,5,"diye","exp_2"
"765",1,116,"ben",3,6,"herkes","exp_2"
"766",1,116,"ben",3,7,"kap?ya","exp_2"
"767",1,116,"ben",3,8,"sert?e","exp_2"
"768",1,116,"ben",3,9,"vuruyordu.","exp_2"
"769",1,134,"ben",7,1,"?ngiltere'ye","exp_2"
"770",1,134,"ben",7,2,"gelen","exp_2"
"771",1,134,"ben",7,3,"annem","exp_2"
"772",1,134,"ben",7,4,"ve","exp_2"
"773",1,134,"ben",7,5,"babam?","exp_2"
"774",1,134,"ben",7,6,"kar??daki","exp_2"
"775",1,134,"ben",7,7,"eve","exp_2"
"776",1,134,"ben",7,8,"yerle?tirdim","exp_2"
"777",1,134,"ben",7,9,"ama","exp_2"
"778",1,134,"ben",7,10,"yine","exp_2"
"779",1,134,"ben",7,11,"de","exp_2"
"780",1,134,"ben",7,12,"benimle","exp_2"
"781",1,134,"ben",7,13,"kalmak","exp_2"
"782",1,134,"ben",7,14,"istediler.","exp_2"
"783",1,98,"ben",7,1,"Yar?n","exp_2"
"784",1,98,"ben",7,2,"gidece?im","exp_2"
"785",1,98,"ben",7,3,"davete","exp_2"
"786",1,98,"ben",7,4,"haz?rlanmaya","exp_2"
"787",1,98,"ben",7,5,"ba?lamadan","exp_2"
"788",1,98,"ben",7,6,"?nce","exp_2"
"789",1,98,"ben",7,7,"?t?","exp_2"
"790",1,98,"ben",7,8,"yapmal?y?m","exp_2"
"791",1,98,"ben",7,9,"ama","exp_2"
"792",1,98,"ben",7,10,"?ok","exp_2"
"793",1,98,"ben",7,11,"??eniyorum.","exp_2"
"794",1,106,"ben",5,1,"T?rkiye'den","exp_2"
"795",1,106,"ben",5,2,"k?pe?imi","exp_2"
"796",1,106,"ben",5,3,"getiremedi?im","exp_2"
"797",1,106,"ben",5,4,"i?in","exp_2"
"798",1,106,"ben",5,5,"?ok","exp_2"
"799",1,106,"ben",5,6,"?zg?n?m","exp_2"
"800",1,106,"ben",5,7,"ve","exp_2"
"801",1,106,"ben",5,8,"bu","exp_2"
"802",1,106,"ben",5,9,"durum","exp_2"
"803",1,106,"ben",5,10,"beni","exp_2"
"804",1,106,"ben",5,11,"?ok","exp_2"
"805",1,106,"ben",5,12,"mutsuz","exp_2"
"806",1,106,"ben",5,13,"ediyor.","exp_2"
"807",1,129,"identical",5,1,"K?r?lan","exp_2"
"808",1,129,"identical",5,2,"camlar","exp_2"
"809",1,129,"identical",5,3,"parma??ma","exp_2"
"810",1,129,"identical",5,4,"bat?nca","exp_2"
"811",1,129,"identical",5,5,"kan","exp_2"
"812",1,129,"identical",5,6,"akt?","exp_2"
"813",1,129,"identical",5,7,"o","exp_2"
"814",1,129,"identical",5,8,"y?zden","exp_2"
"815",1,129,"identical",5,9,"sarg?","exp_2"
"816",1,129,"identical",5,10,"beziyle","exp_2"
"817",1,129,"identical",5,11,"sard?k.","exp_2"
"818",1,138,"ben",4,1,"Ahmet'e","exp_2"
"819",1,138,"ben",4,2,"gitti?imde","exp_2"
"820",1,138,"ben",4,3,"bana","exp_2"
"821",1,138,"ben",4,4,"pul","exp_2"
"822",1,138,"ben",4,5,"koleksiyonunu","exp_2"
"823",1,138,"ben",4,6,"g?sterdi","exp_2"
"824",1,138,"ben",4,7,"ve","exp_2"
"825",1,138,"ben",4,8,"ben","exp_2"
"826",1,138,"ben",4,9,"?ok","exp_2"
"827",1,138,"ben",4,10,"be?endim.","exp_2"
"828",1,104,"ben",5,1,"Film","exp_2"
"829",1,104,"ben",5,2,"izlerken","exp_2"
"830",1,104,"ben",5,3,"m?s?r","exp_2"
"831",1,104,"ben",5,4,"yemeyi","exp_2"
"832",1,104,"ben",5,5,"?ok","exp_2"
"833",1,104,"ben",5,6,"seviyorum","exp_2"
"834",1,104,"ben",5,7,"ama","exp_2"
"835",1,104,"ben",5,8,"bug?n","exp_2"
"836",1,104,"ben",5,9,"evde","exp_2"
"837",1,104,"ben",5,10,"m?s?r","exp_2"
"838",1,104,"ben",5,11,"kalmam??t?.","exp_2"
"839",1,103,"identical",4,1,"Yar?n","exp_2"
"840",1,103,"identical",4,2,"arkada??mla","exp_2"
"841",1,103,"identical",4,3,"birlikte","exp_2"
"842",1,103,"identical",4,4,"kek","exp_2"
"843",1,103,"identical",4,5,"yapaca??m?z","exp_2"
"844",1,103,"identical",4,6,"i?in","exp_2"
"845",1,103,"identical",4,7,"?ok","exp_2"
"846",1,103,"identical",4,8,"heyecanland?m.","exp_2"
"847",1,140,"ben",8,1,"Ay?e","exp_2"
"848",1,140,"ben",8,2,"kendimi","exp_2"
"849",1,140,"ben",8,3,"korumak","exp_2"
"850",1,140,"ben",8,4,"i?in","exp_2"
"851",1,140,"ben",8,5,"yapt???m","exp_2"
"852",1,140,"ben",8,6,"konu?ma","exp_2"
"853",1,140,"ben",8,7,"kar??s?nda","exp_2"
"854",1,140,"ben",8,8,"pes","exp_2"
"855",1,140,"ben",8,9,"etti","exp_2"
"856",1,140,"ben",8,10,"ve","exp_2"
"857",1,140,"ben",8,11,"beni","exp_2"
"858",1,140,"ben",8,12,"affetti.","exp_2"
"859",1,133,"identical",6,1,"Evi","exp_2"
"860",1,133,"identical",6,2,"temizlemene","exp_2"
"861",1,133,"identical",6,3,"ra?men","exp_2"
"862",1,133,"identical",6,4,"camlar?n","exp_2"
"863",1,133,"identical",6,5,"?st?nde","exp_2"
"864",1,133,"identical",6,6,"toz","exp_2"
"865",1,133,"identical",6,7,"kalm??","exp_2"
"866",1,133,"identical",6,8,"o","exp_2"
"867",1,133,"identical",6,9,"y?zden","exp_2"
"868",1,133,"identical",6,10,"yar?n","exp_2"
"869",1,133,"identical",6,11,"i?in","exp_2"
"870",1,133,"identical",6,12,"temizlik?i","exp_2"
"871",1,133,"identical",6,13,"?a??rd?m.","exp_2"
"872",1,120,"ben",7,1,"A??r?","exp_2"
"873",1,120,"ben",7,2,"ya?mur","exp_2"
"874",1,120,"ben",7,3,"ya?d???","exp_2"
"875",1,120,"ben",7,4,"i?in","exp_2"
"876",1,120,"ben",7,5,"t?m","exp_2"
"877",1,120,"ben",7,6,"?ehri","exp_2"
"878",1,120,"ben",7,7,"sel","exp_2"
"879",1,120,"ben",7,8,"bast?","exp_2"
"880",1,120,"ben",7,9,"ve","exp_2"
"881",1,120,"ben",7,10,"bir?ok","exp_2"
"882",1,120,"ben",7,11,"insan","exp_2"
"883",1,120,"ben",7,12,"evsiz","exp_2"
"884",1,120,"ben",7,13,"kald?.","exp_2"
"885",1,142,"ben",5,1,"K??","exp_2"
"886",1,142,"ben",5,2,"meyvelerinden","exp_2"
"887",1,142,"ben",5,3,"en","exp_2"
"888",1,142,"ben",5,4,"?ok","exp_2"
"889",1,142,"ben",5,5,"muz","exp_2"
"890",1,142,"ben",5,6,"yenir","exp_2"
"891",1,142,"ben",5,7,"ama","exp_2"
"892",1,142,"ben",5,8,"?u","exp_2"
"893",1,142,"ben",5,9,"zamanda","exp_2"
"894",1,142,"ben",5,10,"muzun","exp_2"
"895",1,142,"ben",5,11,"kilosu","exp_2"
"896",1,142,"ben",5,12,"?ok","exp_2"
"897",1,142,"ben",5,13,"pahal?.","exp_2"
"898",1,90,"ben",6,1,"D???ne","exp_2"
"899",1,90,"ben",6,2,"kat?lmadan","exp_2"
"900",1,90,"ben",6,3,"?nce","exp_2"
"901",1,90,"ben",6,4,"kuaf?re","exp_2"
"902",1,90,"ben",6,5,"gidip","exp_2"
"903",1,90,"ben",6,6,"f?n","exp_2"
"904",1,90,"ben",6,7,"?ektirdi","exp_2"
"905",1,90,"ben",6,8,"ama","exp_2"
"906",1,90,"ben",6,9,"hi?","exp_2"
"907",1,90,"ben",6,10,"be?enmedi.","exp_2"
"908",1,85,"identical",6,1,"?ki","exp_2"
"909",1,85,"identical",6,2,"saatlik","exp_2"
"910",1,85,"identical",6,3,"ko?udan","exp_2"
"911",1,85,"identical",6,4,"sonra","exp_2"
"912",1,85,"identical",6,5,"kendini","exp_2"
"913",1,85,"identical",6,6,"iyi","exp_2"
"914",1,85,"identical",6,7,"hissediyordu","exp_2"
"915",1,85,"identical",6,8,"ama","exp_2"
"916",1,85,"identical",6,9,"biz","exp_2"
"917",1,85,"identical",6,10,"?ok","exp_2"
"918",1,85,"identical",6,11,"yorulmu?tuk.","exp_2"
"919",1,206,"ben",5,1,"??","exp_3"
"920",1,206,"ben",5,2,"yerindeki","exp_3"
"921",1,206,"ben",5,3,"?ayc?","exp_3"
"922",1,206,"ben",5,4,"iki","exp_3"
"923",1,206,"ben",5,5,"g?n","exp_3"
"924",1,206,"ben",5,6,"tatil","exp_3"
"925",1,206,"ben",5,7,"izni","exp_3"
"926",1,206,"ben",5,8,"istedi","exp_3"
"927",1,206,"ben",5,9,"o","exp_3"
"928",1,206,"ben",5,10,"y?zden","exp_3"
"929",1,206,"ben",5,11,"?aylar?","exp_3"
"930",1,206,"ben",5,12,"ben","exp_3"
"931",1,206,"ben",5,13,"yap?yorum.","exp_3"
"932",1,166,"ben",8,1,"O","exp_3"
"933",1,166,"ben",8,2,"kadar","exp_3"
"934",1,166,"ben",8,3,"?ok","exp_3"
"935",1,166,"ben",8,4,"kar","exp_3"
"936",1,166,"ben",8,5,"ya?d?","exp_3"
"937",1,166,"ben",8,6,"ki","exp_3"
"938",1,166,"ben",8,7,"kap?n?n","exp_3"
"939",1,166,"ben",8,8,"?n?","exp_3"
"940",1,166,"ben",8,9,"kapand?","exp_3"
"941",1,166,"ben",8,10,"diye","exp_3"
"942",1,166,"ben",8,11,"kimse","exp_3"
"943",1,166,"ben",8,12,"evden","exp_3"
"944",1,166,"ben",8,13,"??kamad?.","exp_3"
"945",1,187,"identical",8,1,"Gece","exp_3"
"946",1,187,"identical",8,2,"g?nd?z","exp_3"
"947",1,187,"identical",8,3,"alkol","exp_3"
"948",1,187,"identical",8,4,"kulland???","exp_3"
"949",1,187,"identical",8,5,"i?in","exp_3"
"950",1,187,"identical",8,6,"arkada?lar?","exp_3"
"951",1,187,"identical",8,7,"aras?nda","exp_3"
"952",1,187,"identical",8,8,"ke?","exp_3"
"953",1,187,"identical",8,9,"olarak","exp_3"
"954",1,187,"identical",8,10,"bilinirdi","exp_3"
"955",1,187,"identical",8,11,"ve","exp_3"
"956",1,187,"identical",8,12,"herkes","exp_3"
"957",1,187,"identical",8,13,"onunla","exp_3"
"958",1,187,"identical",8,14,"dalga","exp_3"
"959",1,187,"identical",8,15,"ge?erdi.","exp_3"
"960",1,240,"ben",7,1,"Gen?","exp_3"
"961",1,240,"ben",7,2,"k?z","exp_3"
"962",1,240,"ben",7,3,"otob?se","exp_3"
"963",1,240,"ben",7,4,"binen","exp_3"
"964",1,240,"ben",7,5,"hamile","exp_3"
"965",1,240,"ben",7,6,"kad?na","exp_3"
"966",1,240,"ben",7,7,"yer","exp_3"
"967",1,240,"ben",7,8,"verdi","exp_3"
"968",1,240,"ben",7,9,"ama","exp_3"
"969",1,240,"ben",7,10,"kad?n","exp_3"
"970",1,240,"ben",7,11,"oturmak","exp_3"
"971",1,240,"ben",7,12,"istemedi.","exp_3"
"972",1,223,"identical",6,1,"D?n","exp_3"
"973",1,223,"identical",6,2,"gece","exp_3"
"974",1,223,"identical",6,3,"?ok","exp_3"
"975",1,223,"identical",6,4,"k?t?","exp_3"
"976",1,223,"identical",6,5,"bir","exp_3"
"977",1,223,"identical",6,6,"d??","exp_3"
"978",1,223,"identical",6,7,"g?rd?m","exp_3"
"979",1,223,"identical",6,8,"o","exp_3"
"980",1,223,"identical",6,9,"y?zden","exp_3"
"981",1,223,"identical",6,10,"seni","exp_3"
"982",1,223,"identical",6,11,"aramak","exp_3"
"983",1,223,"identical",6,12,"istedim.","exp_3"
"984",1,199,"identical",7,1,"Arkada??m?n","exp_3"
"985",1,199,"identical",7,2,"kedisi","exp_3"
"986",1,199,"identical",7,3,"oldu?u","exp_3"
"987",1,199,"identical",7,4,"i?in","exp_3"
"988",1,199,"identical",7,5,"her","exp_3"
"989",1,199,"identical",7,6,"yer","exp_3"
"990",1,199,"identical",7,7,"t?y","exp_3"
"991",1,199,"identical",7,8,"yuma??","exp_3"
"992",1,199,"identical",7,9,"oluyor.","exp_3"
"993",1,220,"ben",7,1,"Arkada??m?n","exp_3"
"994",1,220,"ben",7,2,"evine","exp_3"
"995",1,220,"ben",7,3,"ak?am","exp_3"
"996",1,220,"ben",7,4,"yeme?i","exp_3"
"997",1,220,"ben",7,5,"i?in","exp_3"
"998",1,220,"ben",7,6,"bir?ok","exp_3"
"999",1,220,"ben",7,7,"kez","exp_3"
"1000",1,220,"ben",7,8,"gittim","exp_3"
"1001",1,220,"ben",7,9,"ama","exp_3"
"1002",1,220,"ben",7,10,"hala","exp_3"
"1003",1,220,"ben",7,11,"her","exp_3"
"1004",1,220,"ben",7,12,"seferinde","exp_3"
"1005",1,220,"ben",7,13,"yolu","exp_3"
"1006",1,220,"ben",7,14,"kar??t?r?yorum.","exp_3"
"1007",1,219,"identical",6,1,"Onu","exp_3"
"1008",1,219,"identical",6,2,"bir?ok","exp_3"
"1009",1,219,"identical",6,3,"kez","exp_3"
"1010",1,219,"identical",6,4,"uyarmama","exp_3"
"1011",1,219,"identical",6,5,"ra?men","exp_3"
"1012",1,219,"identical",6,6,"hi?","exp_3"
"1013",1,219,"identical",6,7,"dinlemedi","exp_3"
"1014",1,219,"identical",6,8,"ve","exp_3"
"1015",1,219,"identical",6,9,"bildi?ini","exp_3"
"1016",1,219,"identical",6,10,"okudu","exp_3"
"1017",1,219,"identical",6,11,"o","exp_3"
"1018",1,219,"identical",6,12,"y?zden","exp_3"
"1019",1,219,"identical",6,13,"de","exp_3"
"1020",1,219,"identical",6,14,"kaybetti.","exp_3"
"1021",1,172,"ben",6,1,"Kurucusu","exp_3"
"1022",1,172,"ben",6,2,"?ld?kten","exp_3"
"1023",1,172,"ben",6,3,"sonra","exp_3"
"1024",1,172,"ben",6,4,"tiyatro","exp_3"
"1025",1,172,"ben",6,5,"salonu","exp_3"
"1026",1,172,"ben",6,6,"bo?","exp_3"
"1027",1,172,"ben",6,7,"kald?","exp_3"
"1028",1,172,"ben",6,8,"ve","exp_3"
"1029",1,172,"ben",6,9,"sat??a","exp_3"
"1030",1,172,"ben",6,10,"sunuldu.","exp_3"
